time,speed,engineSpeed,power
249.55,57.9857863,2424.623847,40.85922917
249.56,57.9857863,2424.623847,40.85922917
249.57,58.27084455,2436.543303,41.06009323
249.58,58.27084455,2436.543303,41.06009323
249.59,58.5539957,2448.383016,41.25961346
249.6,58.83526842,2460.144183,41.45781008
249.61,58.83526842,2460.144183,41.45781008
249.62,59.11469064,2471.827974,41.65470275
249.63,59.39228957,2483.435525,41.85031066
249.64,59.39228957,2483.435525,41.85031066
249.65,59.66809177,2494.967947,42.04465251
249.66,59.9421231,2506.426323,42.23774654
249.67,59.9421231,2506.426323,42.23774654
249.68,60.21440882,2517.811707,42.42961053
249.69,60.48497354,2529.125129,42.62026184
249.7,60.48497354,2529.125129,42.62026184
249.71,60.75384132,2540.367595,42.80971741
249.72,61.02103561,2551.540086,42.99799377
249.73,61.02103561,2551.540086,42.99799377
249.74,61.28657933,2562.643559,43.18510707
249.75,61.55049484,2573.67895,43.37107306
249.76,61.55049484,2573.67895,43.37107306
249.77,61.81280401,2584.647174,43.55590716
249.78,62.0735282,2595.549123,43.73962441
249.79,62.33268826,2606.385669,43.92223952
249.8,62.33268826,2606.385669,43.92223952
249.81,62.59030462,2617.157667,44.10376686
249.82,62.84639721,2627.86595,44.28422049
249.83,62.84639721,2627.86595,44.28422049
249.84,63.10098553,2638.511333,44.46361416
249.85,63.35408869,2649.094615,44.64196131
249.86,63.35408869,2649.094615,44.64196131
249.87,63.60572533,2659.616577,44.81927509
249.88,63.85591373,2670.077981,44.99556839
249.89,64.10467177,2680.479576,45.17085379
249.9,64.10467177,2680.479576,45.17085379
249.91,64.35201695,2690.822094,45.34514362
249.92,64.5979664,2701.106251,45.51844998
249.93,64.5979664,2701.106251,45.51844998
249.94,64.84253691,2711.332748,45.69078467
249.95,65.08574491,2721.502273,45.86215927
249.96,65.32760651,2731.6155,46.03258515
249.97,65.32760651,2731.6155,46.03258515
249.98,65.56813748,2741.673087,46.20207341
249.99,65.80735328,2751.675682,46.37063495
250,66.04526907,2761.623919,46.53828044
250.01,66.04526907,2761.623919,46.53828044
250.02,66.2818997,2771.518417,46.70502036
250.03,66.51725974,2781.359787,46.87086496
250.04,66.51725974,2781.359787,46.87086496
250.05,66.75136348,2791.148626,47.03582433
250.06,66.98422493,2800.885519,47.19990831
250.07,67.21585782,2810.571041,47.36312661
250.08,67.21585782,2810.571041,47.36312661
250.09,67.44627564,2820.205757,47.52548872
250.1,67.67549163,2829.790219,47.68700397
250.11,67.88952699,2838.739916,47.8378223
250.12,67.88952699,2838.739916,47.8378223
250.13,68.08212296,2846.793144,47.97353355
250.14,68.30805734,2856.240389,48.13273643
250.15,68.53283782,2865.639383,48.29112623
250.16,68.53283782,2865.639383,48.29112623
250.17,68.7564765,2874.990635,48.44871148
250.18,68.97898528,2884.294641,48.60550054
250.19,69.20037585,2893.55189,48.76150166
250.2,69.42065967,2902.762861,48.91672293
250.21,69.42065967,2902.762861,48.91672293
250.22,69.63984803,2911.928026,49.07117229
250.23,69.857952,2921.047849,49.22485754
250.24,70.07498247,2930.122784,49.37778636
250.25,70.07498247,2930.122784,49.37778636
250.26,70.29095015,2939.15328,49.52996629
250.27,70.50586555,2948.139775,49.68140474
250.28,70.71973903,2957.082703,49.832109
250.29,70.93258073,2965.982489,49.98208624
250.3,70.93258073,2965.982489,49.98208624
250.31,71.14440068,2974.839551,50.1313435
250.32,71.3552087,2983.6543,50.27988772
250.33,71.56501446,2992.427141,50.4277257
250.34,71.77382749,3001.158471,50.57486416
250.35,71.77382749,3001.158471,50.57486416
250.36,71.98165714,3009.848682,50.7213097
250.37,72.18851263,3018.498159,50.86706879
250.38,72.39440302,3027.107282,51.01214784
250.39,72.59933723,3035.676423,51.15655313
250.4,72.59933723,3035.676423,51.15655313
250.41,72.80332405,3044.20595,51.30029084
250.42,73.00637212,3052.696223,51.44336706
250.43,73.20848994,3061.147599,51.5857878
250.44,73.4096859,3069.560429,51.72755895
250.45,73.4096859,3069.560429,51.72755895
250.46,73.60996824,3077.935056,51.86868634
250.47,73.8093451,3086.271821,52.00917567
250.48,74.00782447,3094.571058,52.1490326
250.49,74.20541423,3102.833098,52.28826267
250.5,74.20541423,3102.833098,52.28826267
250.51,74.40212214,3111.058264,52.42687136
250.52,74.59795587,3119.246876,52.56486406
250.53,74.79292293,3127.399249,52.70224607
250.54,74.98703076,3135.515695,52.83902263
250.55,75.18028667,3143.596518,52.97519889
250.56,75.18028667,3143.596518,52.97519889
250.57,75.37269789,3151.642021,53.11077994
250.58,75.5642715,3159.652501,53.24577078
250.59,75.75501453,3167.62825,53.38017636
250.6,75.94493387,3175.569557,53.51400153
250.61,76.13403634,3183.476708,53.64725111
250.62,76.32232865,3191.349983,53.7799298
250.63,76.32232865,3191.349983,53.7799298
250.64,76.50981742,3199.189659,53.9120423
250.65,76.69650919,3206.996008,54.04359318
250.66,76.88241038,3214.7693,54.174587
250.67,77.06752735,3222.509801,54.30502822
250.68,77.25186637,3230.217772,54.43492127
250.69,77.25186637,3230.217772,54.43492127
250.7,77.43543362,3237.893473,54.56427048
250.71,77.61823518,3245.537157,54.69308017
250.72,77.80027708,3253.149076,54.82135457
250.73,77.98156526,3260.729479,54.94909786
250.74,78.16210556,3268.278611,55.07631416
250.75,78.34190377,3275.796712,55.20300756
250.76,78.52096559,3283.284022,55.32918207
250.77,78.52096559,3283.284022,55.32918207
250.78,78.69929665,3290.740776,55.45484165
250.79,78.87690251,3298.167207,55.57999023
250.8,79.05378866,3305.563543,55.70463166
250.81,79.22996051,3312.930011,55.82876977
250.82,79.40542341,3320.266836,55.95240832
250.83,79.58018263,3327.574237,56.07555104
250.84,79.75424339,3334.852432,56.19820159
250.85,79.75424339,3334.852432,56.19820159
250.86,79.92761085,3342.101637,56.32036361
250.87,80.10029007,3349.322065,56.44204067
250.88,80.27228609,3356.513925,56.56323631
250.89,80.44360387,3363.677424,56.68395404
250.9,80.61424829,3370.812768,56.80419729
250.91,80.78422421,3377.920159,56.92396949
250.92,80.9535364,3384.999797,57.04327399
250.93,81.12218958,3392.05188,57.16211413
250.94,81.29018843,3399.076601,57.2804932
250.95,81.29018843,3399.076601,57.2804932
250.96,81.45753754,3406.074155,57.39841444
250.97,81.62424149,3413.044731,57.51588107
250.98,81.79030477,3419.988519,57.63289626
250.99,81.95573183,3426.905704,57.74946313
251,82.12052706,3433.796469,57.8655848
251.01,82.28469483,3440.660998,57.98126433
251.02,82.44823941,3447.499468,58.09650474
251.03,82.61116507,3454.312059,58.21130902
251.04,82.77347599,3461.098945,58.32568014
251.05,82.93517633,3467.860301,58.43962102
251.06,82.93517633,3467.860301,58.43962102
251.07,83.0962702,3474.596297,58.55313454
251.08,83.25676164,3481.307103,58.66622358
251.09,83.41665468,3487.992888,58.77889096
251.1,83.57595328,3494.653816,58.89113947
251.11,83.73466137,3501.290053,59.00297187
251.12,83.89278281,3507.90176,59.11439091
251.13,84.05032146,3514.489098,59.22539928
251.14,84.20728111,3521.052225,59.33599966
251.15,84.36366551,3527.591299,59.4461947
251.16,84.51947837,3534.106475,59.55598701
251.17,84.67472337,3540.597906,59.66537918
251.18,84.82940414,3547.065744,59.77437378
251.19,84.98352428,3553.51014,59.88297332
251.2,85.13708735,3559.931242,59.99118033
251.21,85.13708735,3559.931242,59.99118033
251.22,85.29009685,3566.329198,60.09899728
251.23,85.44255629,3572.704153,60.20642662
251.24,85.59446909,3579.056252,60.31347079
251.25,85.74583868,3585.385636,60.42013218
251.26,85.89666842,3591.692446,60.52641317
251.27,86.04696166,3597.976824,60.63231612
251.28,86.1967217,3604.238906,60.73784336
251.29,86.34595181,3610.47883,60.84299719
251.3,86.49465523,3616.696731,60.94777988
251.31,86.64283516,3622.892742,61.05219371
251.32,86.79049479,3629.066997,61.15624091
251.33,86.93763724,3635.219627,61.25992368
251.34,87.08426562,3641.350762,61.36324422
251.35,87.23038303,3647.460531,61.4662047
251.36,87.37599249,3653.549061,61.56880727
251.37,87.52109704,3659.616478,61.67105405
251.38,87.66569966,3665.662907,61.77294715
251.39,87.8098033,3671.688472,61.87448865
251.4,87.9534109,3677.693295,61.97568061
251.41,88.09652535,3683.677499,62.07652509
251.42,88.23914954,3689.641202,62.17702411
251.43,88.3812863,3695.584523,62.27717966
251.44,88.52293846,3701.507582,62.37699374
251.45,88.6641088,3707.410493,62.47646831
251.46,88.8048001,3713.293374,62.57560533
251.47,88.94501508,3719.156338,62.67440672
251.48,89.08475646,3724.999499,62.77287438
251.49,89.22402693,3730.82297,62.87101023
251.5,89.36282915,3736.626861,62.96881612
251.51,89.50116576,3742.411282,63.06629393
251.52,89.63903937,3748.176344,63.16344549
251.53,89.77645257,3753.922154,63.26027262
251.54,89.91340792,3759.64882,63.35677713
251.55,90.04990797,3765.356447,63.45296082
251.56,90.18595522,3771.045142,63.54882545
251.57,90.32155219,3776.715008,63.64437279
251.58,90.45670134,3782.366149,63.73960458
251.59,90.59140512,3787.998667,63.83452254
251.6,90.72566596,3793.612664,63.92912838
251.61,90.85948626,3799.208241,64.02342381
251.62,90.99286842,3804.785496,64.1174105
251.63,91.12581479,3810.34453,64.21109012
251.64,91.25832772,3815.88544,64.30446431
251.65,91.39040953,3821.408322,64.39753472
251.66,91.52206252,3826.913275,64.49030297
251.67,91.65328897,3832.400392,64.58277066
251.68,91.78409116,3837.869768,64.67493939
251.69,91.91447131,3843.321498,64.76681074
251.7,92.04443165,3848.755673,64.85838628
251.71,92.17397439,3854.172387,64.94966755
251.72,92.30310171,3859.571731,65.0406561
251.73,92.43181578,3864.953795,65.13135346
251.74,92.56011874,3870.318668,65.22176114
251.75,92.68801273,3875.666441,65.31188064
251.76,92.81549986,3880.997202,65.40171344
251.77,92.94258222,3886.311037,65.49126103
251.78,93.06926189,3891.608034,65.58052486
251.79,93.19554092,3896.888279,65.66950639
251.8,93.32142136,3902.151857,65.75820705
251.81,93.44690524,3907.398853,65.84662828
251.82,93.57199456,3912.629352,65.93477149
251.83,93.69669132,3917.843435,66.02263808
251.84,93.82099748,3923.041186,66.11022944
251.85,93.94491502,3928.222687,66.19754696
251.86,93.73453496,3919.425833,66.04930431
251.87,92.88769213,3884.015857,65.45258315
251.88,92.0534721,3849.133692,64.86475656
251.89,91.23368438,3814.855001,64.28709958
251.9,90.43895831,3781.62424,63.72710209
251.91,89.66231694,3749.149675,63.17984785
251.92,88.90676067,3717.556765,62.64745105
251.93,88.17609238,3687.004523,62.13259137
251.94,87.47524508,3657.699219,61.63874483
251.95,86.8108194,3629.916853,61.17056249
251.96,86.19204374,3604.043301,60.73454707
251.97,85.60456452,3579.478383,60.32058445
251.98,85.04209172,3555.959085,59.92424241
251.99,84.50892416,3533.66516,59.54855007
252,84.01081688,3512.837249,59.19756269
252.01,83.55593737,3493.816869,58.87703541
252.02,83.15705834,3477.138099,58.59596843
252.03,82.83850211,3463.817954,58.37150028
252.04,82.83850211,3463.817954,58.37150028
252.05,82.75814876,3460.458051,58.31487993
252.06,82.67779541,3457.098147,58.25825957
252.07,82.72349288,3459.008946,58.29045993
252.08,82.77091912,3460.992032,58.32387847
252.09,82.81998572,3463.043708,58.35845286
252.1,82.87061088,3465.160554,58.39412548
252.11,82.92271874,3467.339398,58.43084288
252.12,82.97623877,3469.57729,58.46855534
252.13,83.13717891,3476.306858,58.58196055
252.14,83.29751766,3483.01128,58.69494199
252.15,83.45725901,3489.690722,58.80750248
252.16,83.61640693,3496.34535,58.91964481
252.17,83.61640693,3496.34535,58.91964481
252.18,83.77496533,3502.975327,59.03137174
252.19,83.93293807,3509.580816,59.14268599
252.2,84.09032898,3516.161976,59.25359026
252.21,84.24714184,3522.718966,59.36408722
252.22,84.40338041,3529.251942,59.4741795
252.23,84.55904838,3535.76106,59.58386971
252.24,84.71414942,3542.246471,59.69316044
252.25,84.86868715,3548.708328,59.80205424
252.26,85.02266515,3555.146781,59.91055363
252.27,85.17608698,3561.561977,60.01866112
252.28,84.47277369,3532.153561,59.52307693
252.29,83.58108692,3494.868475,58.89475684
252.3,82.72359019,3459.013015,58.2905285
252.31,81.9140879,3425.1644,57.72011907
252.32,81.9140879,3425.1644,57.72011907
252.33,81.17580276,3394.293667,57.19989224
252.34,80.55397617,3368.292543,56.76172701
252.35,79.89034315,3340.543322,56.29410322
252.36,79.25408181,3313.938622,55.84576666
252.37,78.65072007,3288.70959,55.42061254
252.38,78.08782398,3265.172593,55.02397223
252.39,77.57642219,3243.788784,54.66361697
252.4,77.57642219,3243.788784,54.66361697
252.41,77.13442991,3225.307272,54.35217058
252.42,76.78124307,3210.53908,54.10330025
252.43,76.44398214,3196.436815,53.86565198
252.44,76.12575304,3183.13035,53.64141435
252.45,75.83097929,3170.804649,53.43370434
252.46,75.83097929,3170.804649,53.43370434
252.47,75.56661607,3159.750537,53.24742286
252.48,75.34598198,3150.524919,53.09195479
252.49,75.27180333,3147.423205,53.03968538
252.5,75.19762468,3144.321491,52.98741598
252.51,75.17999241,3143.584214,52.97499154
252.52,75.17999241,3143.584214,52.97499154
252.53,75.16866053,3143.110381,52.96700662
252.54,75.16254209,3142.854544,52.96269531
252.55,75.16086658,3142.784484,52.96151467
252.56,75.16305321,3142.875916,52.96305547
252.57,75.16864554,3143.109754,52.96699606
252.58,75.16864554,3143.109754,52.96699606
252.59,75.17727381,3143.470538,52.9730759
252.6,75.22071306,3145.286911,53.00368502
252.61,75.28892758,3148.139241,53.05175185
252.62,75.37665223,3151.807369,53.11356634
252.63,75.4805809,3156.153053,53.18679886
252.64,75.4805809,3156.153053,53.18679886
252.65,75.59838663,3161.078994,53.26980974
252.66,75.72831777,3166.511949,53.3613647
252.67,75.86899588,3172.394278,53.46049242
252.68,76.04811122,3179.883826,53.58670465
252.69,76.23677126,3187.772477,53.71964246
252.7,76.42462476,3195.627404,53.85201196
252.71,76.42462476,3195.627404,53.85201196
252.72,76.6116783,3203.44888,53.98381776
252.73,76.79793834,3211.237177,54.11506444
252.74,76.98341129,3218.992563,54.2457565
252.75,77.16810344,3226.7153,54.37589837
252.76,77.35202102,3234.40565,54.50549445
252.77,77.53517016,3242.063867,54.63454905
252.78,77.53517016,3242.063867,54.63454905
252.79,77.7175569,3249.690206,54.76306644
252.8,77.89918723,3257.284916,54.89105082
252.81,78.08006703,3264.848243,55.01850636
252.82,78.26020211,3272.380431,55.14543713
252.83,78.43959823,3279.881719,55.27184719
252.84,78.61826103,3287.352344,55.39774054
252.85,78.61826103,3287.352344,55.39774054
252.86,78.79619612,3294.792541,55.5231211
252.87,78.973409,3302.202539,55.64799276
252.88,79.14990513,3309.582567,55.77235937
252.89,79.32568988,3316.93285,55.89622472
252.9,79.50076857,3324.253608,56.01959254
252.91,79.67514643,3331.545063,56.14246654
252.92,79.84882865,3338.80743,56.26485035
252.93,79.84882865,3338.80743,56.26485035
252.94,80.02182033,3346.040923,56.38674758
252.95,80.19412654,3353.245752,56.5081618
252.96,80.36575225,3360.422128,56.6290965
252.97,80.53670239,3367.570255,56.74955518
252.98,80.70698182,3374.690338,56.86954125
252.99,80.87659536,3381.782577,56.9890581
253,81.04554776,3388.84717,57.10810907
253.01,81.2138437,3395.884314,57.22669749
253.02,81.38148782,3402.894204,57.3448266
253.03,81.38148782,3402.894204,57.3448266
253.04,81.5484847,3409.877029,57.46249965
253.05,81.71483888,3416.83298,57.57971981
253.06,81.88055481,3423.762244,57.69649024
253.07,82.04563693,3430.665005,57.81281406
253.08,82.21008961,3437.541447,57.92869435
253.09,82.37391716,3444.39175,58.04413415
253.1,82.53712385,3451.216092,58.15913646
253.11,82.69971391,3458.01465,58.27370427
253.12,82.86169151,3464.787598,58.38784051
253.13,83.02306076,3471.53511,58.50154809
253.14,83.18382576,3478.257354,58.61482988
253.15,83.18382576,3478.257354,58.61482988
253.16,83.34399053,3484.954501,58.72768873
253.17,83.50355906,3491.626717,58.84012745
253.18,83.6625353,3498.274166,58.9521488
253.19,83.82092314,3504.897012,59.06375555
253.2,83.97872644,3511.495416,59.17495041
253.21,84.13594902,3518.069538,59.28573606
253.22,84.29259464,3524.619534,59.39611517
253.23,84.44866705,3531.145563,59.50609037
253.24,84.60416992,3537.647777,59.61566425
253.25,84.75910692,3544.126329,59.72483939
253.26,84.91348166,3550.581371,59.83361834
253.27,85.06729771,3557.013051,59.94200361
253.28,85.22055861,3563.421519,60.0499977
253.29,85.37326785,3569.806919,60.15760307
253.3,85.37326785,3569.806919,60.15760307
253.31,85.5254289,3576.169398,60.26482216
253.32,85.67704519,3582.509097,60.37165738
253.33,85.8281201,3588.82616,60.47811113
253.34,85.97865699,3595.120725,60.58418577
253.35,86.12865918,3601.392933,60.68988364
253.36,86.27812996,3607.64292,60.79520705
253.37,86.42707258,3613.870823,60.9001583
253.38,86.57549027,3620.076775,61.00473966
253.39,86.7233862,3626.260912,61.10895336
253.4,86.87076353,3632.423363,61.21280164
253.41,87.01762539,3638.564261,61.3162867
253.42,87.16397487,3644.683733,61.41941071
253.43,87.30981503,3650.781909,61.52217584
253.44,87.4551489,3656.858915,61.62458421
253.45,87.59997948,3662.914877,61.72663794
253.46,87.74430975,3668.949918,61.82833913
253.47,87.88814265,3674.964162,61.92968985
253.48,88.03148108,3680.957731,62.03069216
253.49,88.17432795,3686.930745,62.13134808
253.5,88.3166861,3692.883323,62.23165963
253.51,88.45855836,3698.815586,62.33162881
253.52,88.28628899,3691.612295,62.21024055
253.53,87.33548019,3651.855075,61.5402606
253.54,86.4008298,3612.773504,60.88166653
253.55,85.48723572,3574.572384,60.23790963
253.56,84.60176633,3537.547272,59.61397058
253.57,84.60176633,3537.547272,59.61397058
253.58,83.75509339,3502.1444,59.01736913
253.59,82.96440586,3469.082507,58.46021737
253.6,82.2604167,3439.64583,57.96415694
253.61,81.56840414,3410.709943,57.47653572
253.62,80.9042998,3382.941013,57.00857981
253.63,80.27390056,3356.581432,56.56437393
253.64,79.68516585,3331.964016,56.14952664
253.65,79.14972414,3309.574999,55.77223185
253.66,79.14972414,3309.574999,55.77223185
253.67,78.68647205,3290.204527,55.44580489
253.68,78.33415229,3275.472591,55.19754554
253.69,77.94535361,3259.215322,54.9235816
253.7,77.56335425,3243.24236,54.65440875
253.71,77.18894947,3227.586958,54.39058736
253.72,76.82308819,3212.288796,54.13278609
253.73,76.82308819,3212.288796,54.13278609
253.74,76.46691916,3197.395906,53.88181437
253.75,76.12185839,3182.967498,53.63867001
253.76,75.81109456,3169.973186,53.41969272
253.77,75.5130701,3157.51156,53.20969212
253.78,75.23040019,3145.69197,53.01051099
253.79,75.23040019,3145.69197,53.01051099
253.8,74.96682377,3134.670757,52.82478393
253.81,74.72823799,3124.694506,52.65666633
253.82,74.52594437,3116.23578,52.51412173
253.83,74.45243452,3113.16203,52.46232358
253.84,74.37892469,3110.088283,52.41052546
253.85,74.37892469,3110.088283,52.41052546
253.86,74.40208656,3111.056776,52.42684629
253.87,74.45116695,3113.109028,52.4614304
253.88,74.51995769,3115.985452,52.50990325
253.89,74.60485417,3119.535322,52.56972489
253.9,74.70342126,3123.656817,52.63917942
253.91,74.70342126,3123.656817,52.63917942
253.92,74.81387161,3128.2752,52.7170074
253.93,74.93219809,3133.222916,52.80038522
253.94,75.05206975,3138.235242,52.88485184
253.95,75.17341421,3143.309152,52.97035626
253.96,75.2961636,3148.441808,53.05685066
253.97,75.2961636,3148.441808,53.05685066
253.98,75.42025418,3153.630545,53.14429011
253.99,75.54562597,3158.872854,53.23263236
254,75.67222251,3164.166376,53.32183762
254.01,75.80478919,3169.709533,53.41524969
254.02,75.94525588,3175.583022,53.51422844
254.03,75.94525588,3175.583022,53.51422844
254.04,76.09293984,3181.758295,53.61829278
254.05,76.2472521,3188.210724,53.7270277
254.06,76.40767873,3194.91882,53.84007107
254.07,76.57376697,3201.863652,53.95710384
254.08,76.76018759,3209.658663,54.08846367
254.09,76.94581982,3217.420709,54.21926797
254.1,76.94581982,3217.420709,54.21926797
254.11,77.13066999,3225.150054,54.34952118
254.12,77.31474432,3232.846958,54.47922772
254.13,77.49804897,3240.511678,54.6083919
254.14,77.68059001,3248.144468,54.73701801
254.15,77.86237343,3255.74558,54.86511027
254.16,78.04340513,3263.315258,54.99267284
254.17,78.04340513,3263.315258,54.99267284
254.18,78.22369094,3270.853748,55.11970982
254.19,78.40323662,3278.361291,55.24622527
254.2,78.58204785,3285.838122,55.3722232
254.21,78.76013022,3293.284478,55.49770755
254.22,78.93748929,3300.700589,55.62268222
254.23,79.11413049,3308.086683,55.74715106
254.24,79.29005924,3315.442986,55.87111787
254.25,79.29005924,3315.442986,55.87111787
254.26,79.46528084,3322.769721,55.9945864
254.27,79.63980057,3330.067107,56.11756035
254.28,79.8136236,3337.335362,56.24004339
254.29,79.98675507,3344.5747,56.36203912
254.3,80.15920003,3351.785332,56.48355111
254.31,80.3309635,3358.967468,56.60458288
254.32,80.50205039,3366.121313,56.72513792
254.33,80.67246561,3373.247073,56.84521967
254.34,80.67246561,3373.247073,56.84521967
254.35,80.84221395,3380.344949,56.9648315
254.36,81.01130019,3387.415139,57.0839768
254.37,81.17972903,3394.45784,57.20265885
254.38,81.34750511,3401.473247,57.32088095
254.39,81.51463303,3408.461552,57.43864633
254.4,81.68111732,3415.422944,57.55595818
254.41,81.84696247,3422.35761,57.67281966
254.42,82.01217292,3429.265738,57.78923391
254.43,82.17675303,3436.147508,57.90520399
254.44,82.17675303,3436.147508,57.90520399
254.45,82.34070715,3443.003103,58.02073297
254.46,82.50403955,3449.832701,58.13582387
254.47,82.66675445,3456.63648,58.25047965
254.48,82.82885606,3463.414613,58.36470327
254.49,82.99034849,3470.167275,58.47849764
254.5,82.03426536,3430.189513,57.80480117
254.51,80.94217508,3384.524734,57.03526833
254.52,79.84407376,3338.608609,56.26149986
254.53,78.73981646,3292.435076,55.48339361
254.54,78.73981646,3292.435076,55.48339361
254.55,77.62961567,3246.013022,54.70109934
254.56,76.51356417,3199.346325,53.91468241
254.57,75.39131388,3152.420432,53.12389756
254.58,74.26249458,3105.219862,52.3284839
254.59,73.12671176,3057.728118,51.52816344
254.6,73.12671176,3057.728118,51.52816344
254.61,71.98354434,3009.927594,50.7226395
254.62,70.82107607,2961.320021,49.90351535
254.63,69.65066926,2912.380507,49.07879739
254.64,69.65066926,2912.380507,49.07879739
254.65,68.47179346,2863.086868,48.2481118
254.66,67.28387824,2813.415255,47.41105667
254.67,66.08630887,2763.339961,46.56719881
254.68,66.08630887,2763.339961,46.56719881
254.69,64.87842112,2712.833214,45.71607019
254.7,63.69388381,2663.302845,44.88139528
254.71,63.69388381,2663.302845,44.88139528
254.72,62.51455428,2613.990234,44.05038998
254.73,61.35843147,2565.647992,43.23573711
254.74,61.35843147,2565.647992,43.23573711
254.75,60.26680106,2520.002442,42.46652831
254.76,59.19170004,2475.048053,41.70896682
254.77,59.19170004,2475.048053,41.70896682
254.78,58.14397855,2431.238515,40.97069809
254.79,57.14229569,2389.354041,40.26487013
254.8,57.14229569,2389.354041,40.26487013
254.81,56.22220535,2350.881286,39.6165357
254.82,56.22220535,2350.881286,39.6165357
254.83,55.22876921,2309.341641,38.91651871
254.84,54.22625895,2267.42257,38.21010773
254.85,54.22625895,2267.42257,38.21010773
254.86,53.21406934,2225.098766,37.49687626
254.87,53.21406934,2225.098766,37.49687626
254.88,52.19154334,2182.342755,36.77636135
254.89,52.19154334,2182.342755,36.77636135
254.9,51.17328303,2139.76511,36.05885221
254.91,51.17328303,2139.76511,36.05885221
254.92,50.15057195,2097.00136,35.33820688
254.93,49.12403828,2054.077771,34.61486798
254.94,49.12403828,2054.077771,34.61486798
254.95,48.09461358,2011.033297,33.88949195
254.96,48.09461358,2011.033297,33.88949195
254.97,47.12185985,1970.358469,33.20404867
254.98,47.12185985,1970.358469,33.20404867
254.99,46.22814697,1932.988663,32.5743009
255,46.22814697,1932.988663,32.5743009
255.01,45.47857009,1901.645776,32.04611744
255.02,45.47857009,1901.645776,32.04611744
255.03,45.10998509,1886.233723,31.78639691
255.04,45.10998509,1886.233723,31.78639691
255.05,44.78300233,1872.561232,31.55599108
255.06,44.78300233,1872.561232,31.55599108
255.07,44.43041648,1857.818169,31.30754422
255.08,44.43041648,1857.818169,31.30754422
255.09,44.04542592,1841.720133,31.03626365
255.1,44.04542592,1841.720133,31.03626365
255.11,44.04542592,1841.720133,31.03626365
255.12,43.62095231,1823.971148,30.73716165
255.13,43.62095231,1823.971148,30.73716165
255.14,43.03178787,1799.335763,30.32201155
255.15,43.03178787,1799.335763,30.32201155
255.16,42.30362802,1768.88841,29.80891943
255.17,42.30362802,1768.88841,29.80891943
255.18,41.44822256,1733.120395,29.20616469
255.19,41.44822256,1733.120395,29.20616469
255.2,40.47235849,1692.31551,28.51852973
255.21,40.47235849,1692.31551,28.51852973
255.22,40.47235849,1692.31551,28.51852973
255.23,39.52924007,1652.879856,27.85396874
255.24,39.52924007,1652.879856,27.85396874
255.25,38.63734721,1615.586154,27.22550344
255.26,38.63734721,1615.586154,27.22550344
255.27,37.83598223,1582.077793,26.66082789
255.28,37.83598223,1582.077793,26.66082789
255.29,37.83598223,1582.077793,26.66082789
255.3,37.22052526,1556.343009,26.22715097
255.31,37.22052526,1556.343009,26.22715097
255.32,36.55658251,1528.580837,25.75930892
255.33,36.55658251,1528.580837,25.75930892
255.34,36.55658251,1528.580837,25.75930892
255.35,35.93044512,1502.399461,25.31810612
255.36,35.93044512,1502.399461,25.31810612
255.37,35.93044512,1502.399461,25.31810612
255.38,35.37592447,1479.212676,24.9273675
255.39,35.37592447,1479.212676,24.9273675
255.4,35.33058553,1477.316868,24.89541978
255.41,35.33058553,1477.316868,24.89541978
255.42,35.33058553,1477.316868,24.89541978
255.43,35.28524659,1475.421061,24.86347205
255.44,35.28524659,1475.421061,24.86347205
255.45,35.52651951,1485.509672,25.03348311
255.46,35.52651951,1485.509672,25.03348311
255.47,35.52651951,1485.509672,25.03348311
255.48,35.81940968,1497.756613,25.23986587
255.49,35.81940968,1497.756613,25.23986587
255.5,36.14709322,1511.458408,25.47076551
255.51,36.14709322,1511.458408,25.47076551
255.52,36.14709322,1511.458408,25.47076551
255.53,36.32148204,1518.75032,25.59364722
255.54,36.32148204,1518.75032,25.59364722
255.55,35.39929428,1480.189863,24.94383486
255.56,35.39929428,1480.189863,24.94383486
255.57,35.39929428,1480.189863,24.94383486
255.58,34.31780375,1434.968303,24.18177104
255.59,34.31780375,1434.968303,24.18177104
255.6,34.31780375,1434.968303,24.18177104
255.61,33.2875182,1391.887833,23.45578841
255.62,33.2875182,1391.887833,23.45578841
255.63,33.2875182,1391.887833,23.45578841
255.64,32.36808574,1353.442586,22.80791755
255.65,32.36808574,1353.442586,22.80791755
255.66,32.36808574,1353.442586,22.80791755
255.67,31.75520487,1327.81552,22.37605585
255.68,31.75520487,1327.81552,22.37605585
255.69,31.45871312,1315.417982,22.16713527
255.7,31.45871312,1315.417982,22.16713527
255.71,31.45871312,1315.417982,22.16713527
255.72,31.08587237,1299.82798,21.90441596
255.73,31.08587237,1299.82798,21.90441596
255.74,31.08587237,1299.82798,21.90441596
255.75,31.04253433,1298.015838,21.87387815
255.76,31.04253433,1298.015838,21.87387815
255.77,31.04253433,1298.015838,21.87387815
255.78,30.99919629,1296.203697,21.84334034
255.79,30.99919629,1296.203697,21.84334034
255.8,30.99919629,1296.203697,21.84334034
255.81,31.26697744,1307.400726,22.03203023
255.82,31.26697744,1307.400726,22.03203023
255.83,31.26697744,1307.400726,22.03203023
255.84,31.61417743,1321.918584,22.27668198
255.85,31.61417743,1321.918584,22.27668198
255.86,31.61417743,1321.918584,22.27668198
255.87,32.00852109,1338.407712,22.55455314
255.88,32.00852109,1338.407712,22.55455314
255.89,32.00852109,1338.407712,22.55455314
255.9,32.361044,1353.148142,22.80295564
